nb_series;cruncher_v2;cruncher_v3;RJDemetra;rjd3x13
651;18.0760000000009;13.5210000000006;163.653999999999;43.2580000000016
315;12.7939999999981;10.1490000000013;81.5149999999994;18.6239999999998
735;20.1549999999988;13.7639999999992;189.190000000002;47.117000000002
2;1.50400000000002;1.70899999999995;0.286999999999921;0.116999999999962
10;2.33900000000006;2.37200000000007;2.25799999999992;0.586000000000013
9;2.26200000000006;2.02600000000007;1.36299999999994;0.414000000000101
9;2.33600000000001;2.25400000000002;1.86800000000005;0.477999999999952
3;1.57500000000005;1.80600000000004;0.492000000000075;0.19500000000005
3;1.49599999999998;2.072;0.759999999999991;0.170999999999935
5;2.16800000000001;1.80600000000004;0.866999999999962;0.289999999999964
10;2.30399999999997;2.048;1.58400000000006;0.686000000000035
9;2.30500000000006;2.43600000000004;1.52100000000007;0.467999999999961
8;2.08600000000001;1.90500000000009;1.32500000000005;0.399000000000001
7;2.31000000000006;1.68200000000002;1.13800000000003;0.389999999999986
2;1.63699999999994;1.48099999999999;0.420000000000073;0.149999999999977
8;2.16499999999996;2.15200000000004;2.01699999999994;0.394999999999982
7;2.26800000000003;1.89999999999998;1.50699999999995;0.663999999999987
8;2.596;2.06600000000003;1.375;0.466000000000008
3;1.50599999999997;1.32000000000005;0.42999999999995;0.125
8;2.072;2.1160000000001;1.54899999999998;0.609000000000037
9;2.16499999999996;2.096;1.49699999999996;0.466999999999985
10;2.34900000000005;2.02099999999996;2.202;0.538000000000011
8;2.399;1.88800000000003;1.56700000000001;0.456999999999994
7;1.82799999999997;2.50799999999992;1.17099999999994;0.701000000000022
7;1.81799999999998;1.74400000000003;1.43200000000002;0.525000000000091
2;1.755;1.42500000000007;0.346000000000004;0.108000000000061
8;2.28800000000001;2.35399999999993;1.29399999999998;0.45799999999997
3;1.75;1.71100000000001;0.742000000000075;0.222999999999956
3;1.86099999999999;1.59100000000001;0.63900000000001;0.173999999999978
10;2.13499999999999;2.17499999999995;2.05399999999997;0.672000000000025
5;1.88499999999999;1.78399999999999;1.04999999999995;0.290000000000077
2;1.62900000000002;1.66399999999999;0.310000000000059;0.106999999999971
4;1.78800000000001;1.822;0.607999999999947;0.186000000000035
7;2.16399999999999;1.846;1.02499999999998;0.307000000000016
7;2.26900000000001;2.11400000000003;1.36199999999997;0.442000000000007
8;1.98299999999995;2.303;1.15800000000002;0.433999999999969
6;2.29500000000007;1.99499999999989;1.0139999999999;0.26299999999992
9;2.41100000000006;2.19299999999998;1.79200000000014;0.408999999999878
4;1.71499999999992;1.54599999999982;0.557000000000016;0.197999999999865
3;1.76999999999998;1.82999999999993;0.437000000000126;0.115999999999985
10;2.25999999999999;1.83899999999994;1.49199999999996;0.384000000000015
3;1.45100000000002;1.72700000000009;0.423000000000002;0.117999999999938
7;2.21399999999994;1.86699999999996;1.14999999999986;0.376999999999953
8;2.2829999999999;2.01099999999997;1.15899999999988;0.37299999999982
9;2.33799999999997;2.30700000000002;1.8130000000001;0.645999999999958
9;2.41999999999985;2.41699999999992;1.98099999999999;1.33999999999992
10;2.2650000000001;2.29099999999994;1.73199999999997;0.441000000000031
7;2.15000000000009;1.74299999999994;1.39400000000001;0.391000000000076
4;1.88799999999992;1.72399999999993;0.701999999999998;0.203999999999951
2;1.5150000000001;1.53700000000003;0.332000000000107;0.0930000000000746
